Hotelid|nombre|direccion|rating|pais|ciudad|telefono|website|RoomID|Max_Camas|Max_Ocupacion|TV|Nevera|Lampara|TVBox|Escritorio|Sillas|Balcon
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|17|3|1|1|1|0|0|1|2|1
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|18|2|3|0|0|0|1|0|1|1
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|19|1|3|1|1|1|0|0|4|1
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|20|3|2|1|0|1|1|1|1|1
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|21|2|1|1|1|0|1|1|3|1
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|22|2|4|0|0|0|0|1|1|1
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|23|1|4|0|1|1|1|0|1|0
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|24|3|1|1|0|1|0|0|4|1
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|25|4|4|1|0|0|1|1|1|0
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|26|1|2|1|1|0|0|1|1|1
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|27|4|1|1|0|1|1|1|3|0
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|28|1|1|1|0|1|0|0|1|0
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|29|1|1|0|0|1|1|1|2|0
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|30|2|3|0|1|1|1|0|1|1
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|31|2|3|1|1|1|1|0|1|1
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|32|1|3|0|0|0|1|1|4|1
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|33|4|2|0|0|0|1|0|1|1
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|34|1|4|1|1|0|0|1|4|1
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|35|2|5|1|0|0|1|1|4|0
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|36|1|2|0|0|1|0|0|3|1
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|37|1|3|1|1|1|1|0|2|1
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|38|2|5|1|0|1|1|1|3|0
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|39|4|6|0|1|1|0|0|3|0
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|40|4|2|0|1|0|1|1|3|1
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|41|1|1|0|0|0|0|0|2|0
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|42|1|4|0|1|0|1|1|3|0
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|43|3|3|0|0|0|1|0|3|0
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|44|2|2|0|0|0|1|0|1|0
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|45|3|5|1|1|0|0|1|4|1
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|46|3|5|0|1|1|1|1|4|0
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|47|3|1|0|1|0|0|0|3|1
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|48|3|3|1|0|1|1|0|1|0
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|49|1|2|1|1|1|0|0|1|0
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|50|2|1|0|1|1|0|1|4|1
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|51|3|6|0|0|1|0|0|1|1
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|52|3|4|0|0|0|0|1|3|0
6|Hotel Boutique Los Pasos|9 Calle Oriente, 19 Antigua, Guatemala 01003, Guatemala|4|Guatemala|Sacatepequez|+502 5195 1261|http://www.hotellospasos.com/|53|4|3|0|0|1|0|0|4|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|1|3|1|0|1|0|0|0|1|0
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|2|3|3|0|1|0|1|1|3|0
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|3|1|5|0|0|1|0|1|4|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|4|2|1|0|0|0|1|1|3|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|5|2|6|1|1|1|0|1|1|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|6|2|1|0|0|1|0|1|3|0
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|7|2|2|0|1|0|0|1|2|0
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|8|2|6|1|1|0|1|0|1|0
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|9|4|3|1|0|0|1|0|4|0
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|10|4|1|0|0|0|0|0|2|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|11|1|3|0|0|1|0|1|4|0
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|12|4|5|1|1|1|1|0|4|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|13|2|2|1|0|1|1|1|1|0
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|14|1|4|1|0|0|0|1|2|0
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|15|4|3|1|0|0|1|0|2|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|16|1|4|1|1|0|1|0|4|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|17|2|2|0|1|0|1|0|2|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|18|2|3|0|1|1|1|1|2|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|19|4|3|0|1|0|0|1|3|0
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|20|2|3|1|0|0|0|0|1|0
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|21|2|5|1|1|1|1|1|3|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|22|3|5|1|1|1|1|1|1|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|23|4|2|1|0|1|1|0|2|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|24|3|3|0|0|1|1|1|4|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|25|2|1|1|0|0|1|0|3|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|26|3|2|0|0|1|0|0|1|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|27|1|6|1|1|0|1|1|4|0
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|28|2|4|1|0|0|0|1|4|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|29|2|1|0|0|1|1|0|4|0
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|30|4|1|0|1|1|1|0|4|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|31|4|3|0|1|1|0|1|1|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|32|4|4|1|1|0|1|0|4|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|33|2|2|0|0|1|0|1|3|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|34|3|6|0|1|0|0|0|1|1
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|35|3|4|1|0|1|1|0|3|0
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|36|3|6|1|1|0|1|1|3|0
7|Hyatt Centric Guatemala City|12 Calle 2-25 Zona 10 Guatemala City, 01010, Guatemala|4|Guatemala|Guatemala|+502 2217 6000|https://www.hyatt.com/en-US/hotel/guatemala/hyatt-centric-guatemala-city/guact?src=corp_lclb_gmb_seo_guact|37|1|3|1|0|0|1|0|3|0
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|1|3|2|1|1|1|0|0|3|1
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|2|1|4|1|0|0|1|1|3|0
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|3|1|4|1|1|0|1|1|4|1
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|4|2|1|1|0|1|1|1|3|1
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|5|1|5|0|0|1|1|0|2|1
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|6|4|1|1|1|0|0|0|4|0
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|7|1|2|0|1|1|1|0|3|1
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|8|2|5|0|1|1|1|1|2|1
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|9|1|5|0|1|1|0|0|3|0
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|10|2|2|1|0|0|1|1|1|0
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|11|3|6|0|1|1|1|1|2|0
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|12|2|2|1|0|0|0|1|4|0
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|13|3|3|1|0|1|1|1|3|1
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|14|1|4|0|0|0|0|1|2|0
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|15|4|1|0|1|0|0|0|1|1
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|16|4|5|0|0|0|1|1|3|0
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|17|3|5|1|1|0|0|1|4|1
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|18|2|3|0|0|1|1|0|3|0
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|19|3|1|0|0|0|0|0|3|1
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|20|4|4|1|0|0|0|1|3|0
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|21|1|3|1|1|1|1|1|4|0
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|22|1|6|0|1|0|1|1|3|0
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|23|2|5|0|1|1|1|1|3|1
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|24|2|3|0|0|1|0|0|4|1
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|25|4|4|0|0|1|1|0|2|1
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|26|4|6|1|1|0|1|0|3|1
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|27|2|2|0|0|1|1|1|3|0
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|28|1|4|0|1|1|0|0|1|0
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|29|4|4|1|1|0|0|0|2|1
8|Hotel la Guitarra|Playa El Rosario Monterrico Guatemala, El Rosario 06024, Guatemala|3|Guatemala|Santa Rosa|+502 4112 2580|https://ar.trivago.com/en/monterrico-158276/hotel/la-guitarra-6542740|30|2|2|1|0|0|0|0|1|0
9|Casa de Grethel|Calle Club Paraíso, zona 0, Flores 17001, Guatemala|3|Guatemala|Peten|+502 5989 0480|https://www.zenhotels.com/hotel/guatemala/flores/mid8678395/casa_de_grethel|1|2|6|1|0|0|1|1|1|0
9|Casa de Grethel|Calle Club Paraíso, zona 0, Flores 17001, Guatemala|3|Guatemala|Peten|+502 5989 0480|https://www.zenhotels.com/hotel/guatemala/flores/mid8678395/casa_de_grethel|2|1|4|0|0|1|1|0|4|1
